1.300
2.206
3.135
4.040
4.946
5.875
6.780
7.709
8.615
9.543
10.449
11.355
12.283
13.189
14.118
15.023
15.952
16.858
17.786
18.692
19.621
20.526
21.455
22.361
23.266
24.195
25.101
26.006
26.935
27.841
28.770
29.698
30.604
31.509
32.438
33.344
34.249
35.178
36.107
37.013
37.941
38.847
39.776
40.681
41.587
42.516
43.421
44.304
45.163
46.184
47.113
48.019
48.924
49.853
50.759
51.688
52.593
53.545
54.497
55.426
56.332
57.168
58.166
58.909
59.815
60.836
61.742
62.671
63.576
64.482
65.411
66.270
67.199
68.151
69.079
70.008
70.914
71.843
72.748
73.654
74.582
75.488
76.417
77.322
78.251
79.157
80.062
80.991
81.897
82.826
83.731
84.660
85.566
86.471
87.400
88.329
89.234
90.140
91.069
91.974
92.880
93.785
94.714
95.643
96.549
97.477
98.383
99.335
100.217
101.146
102.052
102.980
103.886
104.815
105.720
106.649
107.555
108.460
109.389
110.295
111.200
112.129
113.058
113.964
114.869
115.798
116.703
117.609
118.538
119.467
120.372
121.324
122.253
123.135
124.041
124.947
125.852
126.781
127.687
128.639
129.544
130.473
131.379
132.307
133.190
134.118
135.024
135.953
136.858
137.764
138.693
139.598
140.527
141.433
142.338
143.267
144.057
145.101
146.030
146.936
147.841
148.770
149.699
150.605
151.510
152.439
153.345
154.250
155.179
156.085
157.013
157.919
158.848
159.753
160.682
161.588
162.516
163.422
164.351
165.256
166.162
167.091
167.996
168.902
169.831
170.760
171.665
172.594
173.523
174.428
175.334
176.263
177.168
178.097
179.003
179.792
180.698
181.743
182.671
183.577
184.483
185.411
186.317
187.246
188.175
189.080
189.986
190.914
191.820
192.749
193.654
194.560
195.489
196.394
197.323
198.229
199.158
200.063
200.992
201.898
202.664
203.732
204.637
205.566
206.472
207.401
208.306
209.096
210.001
211.046
211.975
212.881
213.809
214.715
215.644
216.526
217.478
218.384
219.312
220.218
221.147
222.052
222.981
223.887
224.792
225.721
226.650
227.556
228.461
229.390
230.296
231.201
232.130
233.035
233.964
234.870
235.799
236.704
237.633
238.539
239.467
240.373
241.302
242.207
243.113
244.042
244.947
245.876
246.782
247.710
248.616
249.545
250.450
251.356
252.285
253.190
254.119
255.025
255.930
256.859
